,Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
1639,JUJUY,San Pedro,La Mendieta,38063090,0.0,0.0,0.0,0.0,0.0,1.0,0.0,240.0,241.0
1640,JUJUY,San Pedro,San Pedro (Est. San Pedro de Jujuy),38063180,5.44,1.33,0.0,1.88,0.0,1.0,0.0,75.0,8.73
1641,JUJUY,San Pedro,San Lucas,38063170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
1642,JUJUY,San Pedro,Don Emilio,38063030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0
1643,JUJUY,San Pedro,Rosario de Río Grande,38063150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0
1644,JUJUY,SANTA BARBARA,El Fuerte,38070010,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
1645,JUJUY,SANTA BARBARA,El Piquete,38070020,71.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,100.0
1646,JUJUY,SANTA BARBARA,El Talar,38070030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,141.0,142.0
1647,JUJUY,SANTA BARBARA,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
1648,JUJUY,SANTA BARBARA,Palma Sola,38070040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.0,116.0
1649,JUJUY,SANTA BARBARA,Santa Clara,38070060,100.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0,188.0
1650,JUJUY,SANTA BARBARA,Vinalito,38070070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0
1651,JUJUY,Santa Catalina,Casira,38077010,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1652,JUJUY,Santa Catalina,Ciénega,38077020,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1653,JUJUY,Santa Catalina,Cieneguillas,38077030,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1654,JUJUY,Santa Catalina,Cusi Cusi,38077040,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1655,JUJUY,Santa Catalina,Misarrumi,38077060,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
1656,JUJUY,Santa Catalina,Oratorio,38077070,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1657,JUJUY,Santa Catalina,Paicone,38077080,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1658,JUJUY,Santa Catalina,Santa Catalina,38077100,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,7.0
1659,JUJUY,Susques,El Toro,38084030,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,24.0
1660,JUJUY,Susques,Huáncar,38084040,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0
1661,JUJUY,Susques,Olacapato,38084055,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,9.0
1662,JUJUY,Susques,Olaroz Chico,38084060,0.0,0.0,0.0,30.0,0.0,1.0,0.0,6.0,37.0
1663,JUJUY,Susques,Pastos Chicos,38084070,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0
1664,JUJUY,Susques,Puesto Sey,38084080,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0
1665,JUJUY,Susques,San Juan de Quillaqués,38084090,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,17.0
1666,JUJUY,Susques,Susques,38084100,0.0,0.0,0.0,275.0,0.0,21.0,0.0,17.0,313.0
1667,JUJUY,Susques,Coranzuli,38084020,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0
1668,JUJUY,Susques,Catua,38084010,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,70.0
1669,JUJUY,Susques,Jama,38084045,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0
1670,JUJUY,Susques,Mina Providencia,38084050,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1671,JUJUY,Tilcara,Huacalera,38094020,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1672,JUJUY,Tilcara,Maimará,38094040,0.0,0.0,0.0,5.0,0.0,2.0,0.0,77.0,84.0
1673,JUJUY,Tilcara,Tilcara,38094050,0.0,0.0,0.0,10.0,0.0,4.0,0.0,375.0,389.0
1674,JUJUY,Tumbaya,Bárcena,38098010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0
1675,JUJUY,Tumbaya,Purmamarca,38098030,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0
1676,JUJUY,Tumbaya,Volcán,38098050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,94.0
1677,JUJUY,Tumbaya,El Moreno,38098020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1678,JUJUY,Tumbaya,Tumbaya,38098040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,342.0
1679,JUJUY,Valle Grande,Santa Ana,38105040,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1680,JUJUY,Yavi,Barrios,38112010,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1681,JUJUY,Yavi,Cangrejillos,38112020,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1682,JUJUY,Yavi,La Intermedia,38112040,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1683,JUJUY,Yavi,La Quiaca,38112050,660.0,0.0,0.0,75.0,5.0,1.0,0.0,1.0,742.0
1684,JUJUY,Yavi,Pumahuasi,38112070,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1685,JUJUY,Yavi,Yavi Chico,38112090,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1686,JUJUY,Yavi,Yavi,38112080,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1687,LA PAMPA,Atreucó,Doblas,42007010,0.0,333.0,0.0,40.0,0.0,1.0,0.0,41.0,415.0
1688,LA PAMPA,Atreucó,Macachín,42007020,0.0,0.0,0.0,301.0,0.0,1.0,0.0,1.0,1.31
1689,LA PAMPA,Atreucó,Miguel Riglos,42007030,0.0,0.0,0.0,3.0,0.0,1.0,0.0,110.0,114.0
1690,LA PAMPA,Atreucó,Rolón,42007040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,70.0
1691,LA PAMPA,Atreucó,Tomas M. Anchorena,42007050,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,7.0
1692,LA PAMPA,Caleu Caleu,La Adela,42014020,0.0,371.0,0.0,0.0,0.0,1.0,0.0,515.0,887.0
1693,LA PAMPA,Caleu Caleu,Anzoategui,42014010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1694,LA PAMPA,Capital,Anguil,42021010,0.0,138.0,0.0,2.0,99.0,1.0,0.0,334.0,574.0
1695,LA PAMPA,Capital,Santa Rosa,42021020,1.76,47.02,66.0,1.2,66.0,3.0,0.0,271.0,50.38
1696,LA PAMPA,Catriló,Catriló,42028010,0.0,541.0,1.0,686.0,327.0,2.0,0.0,0.0,1.56
1697,LA PAMPA,Catriló,La Gloria,42028020,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0
1698,LA PAMPA,Catriló,Lonquimay,42028030,0.0,278.0,0.0,1.0,71.0,1.0,0.0,0.0,351.0
1699,LA PAMPA,Catriló,Uriburu,42028040,0.0,90.0,0.0,1.0,94.0,1.0,0.0,149.0,335.0
1700,LA PAMPA,Chalileo,Santa Isabel,42049010,0.0,0.0,2.0,0.0,0.0,1.0,0.0,812.0,815.0
1701,LA PAMPA,Chapaleufú,Bernardo Larroude,42056010,0.0,0.0,1.0,57.0,0.0,1.0,0.0,530.0,589.0
1702,LA PAMPA,Chapaleufú,Ceballos,42056020,0.0,0.0,0.0,1.0,0.0,1.0,0.0,67.0,69.0
1703,LA PAMPA,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),42056030,0.0,0.0,0.0,0.0,0.0,2.0,0.0,247.0,249.0
1704,LA PAMPA,Chapaleufú,Intendente Alvear,42056040,83.0,613.0,1.0,255.0,1.0,1.0,0.0,490.0,1.44
1705,LA PAMPA,Chapaleufú,Sarah,42056050,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,18.0
1706,LA PAMPA,Chapaleufú,Vértiz,42056060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0
1707,LA PAMPA,Chical Co,La Humada,42063020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,152.0,153.0
1708,LA PAMPA,Conhelo,Conhelo,42035010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0
1709,LA PAMPA,Conhelo,Eduardo Castex,42035020,1.69,1.34,0.0,7.0,0.0,1.0,0.0,108.0,3.15
1710,LA PAMPA,Conhelo,Mauricio Mayer,42035030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,31.0
1711,LA PAMPA,Conhelo,Monte Nievas,42035040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,46.0
1712,LA PAMPA,Conhelo,Rucanelo,42035050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,27.0
1713,LA PAMPA,Conhelo,Winifreda,42035060,0.0,192.0,2.0,693.0,2.0,0.0,0.0,195.0,1.08
1714,LA PAMPA,Curacó,Gobernador Duval,42042010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,84.0
1715,LA PAMPA,Curacó,Puelches,42042020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,69.0
1716,LA PAMPA,Guatraché,Alpachiri,42070010,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0
1717,LA PAMPA,Guatraché,General Manuel J. Campos,42070020,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0
1718,LA PAMPA,Guatraché,Guatraché,42070030,0.0,239.0,0.0,2.0,0.0,1.0,0.0,278.0,520.0
1719,LA PAMPA,Guatraché,Santa Teresa,42070050,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1720,LA PAMPA,Guatraché,Perú,42070040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0
1721,LA PAMPA,Hucal,Abramo,42077010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,69.0,71.0
1722,LA PAMPA,Hucal,Bernasconi,42077020,37.0,0.0,0.0,1.0,0.0,1.0,0.0,659.0,698.0
1723,LA PAMPA,Hucal,General San Martín (Est. Villa Alba),42077030,0.0,0.0,0.0,2.0,0.0,0.0,0.0,826.0,828.0
1724,LA PAMPA,Hucal,Jacinto Arauz,42077050,631.0,0.0,0.0,2.0,0.0,2.0,0.0,76.0,711.0
1725,LA PAMPA,Limay Mahuida,La Reforma,42091010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,66.0
1726,LA PAMPA,Limay Mahuida,Limay Mahuida,42091020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,17.0
1727,LA PAMPA,Loventué,Carro Quemado,42098010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50.0,52.0
1728,LA PAMPA,Loventué,Luan Toro,42098030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,68.0
1729,LA PAMPA,Loventué,Telén,42098040,0.0,0.0,0.0,1.0,0.0,1.0,0.0,198.0,200.0
1730,LA PAMPA,Loventué,Victorica,42098050,0.0,0.0,0.0,2.0,0.0,1.0,0.0,482.0,485.0
1731,LA PAMPA,Loventué,Loventué,42098020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1732,LA PAMPA,Maracó,Agustoni,42105010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0
1733,LA PAMPA,Maracó,Dorila,42105020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,54.0
1734,LA PAMPA,Maracó,General Pico,42105030,2.54,1.0,91.0,15.38,91.0,1.0,0.0,3.02,21.11
1735,LA PAMPA,Maracó,Speluzzi,42105040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,42.0
1736,LA PAMPA,OTROS,OTROS,Sin Datos,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1737,LA PAMPA,Puelén,25 de Mayo,42112020,0.0,0.0,0.0,1.03,0.0,0.0,0.0,950.0,1.98
1738,LA PAMPA,Puelén,Puelén,42112010,0.0,0.0,1.0,0.0,0.0,2.0,0.0,125.0,128.0
1739,LA PAMPA,Puelén,Casa De Piedra,42112005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0
1740,LA PAMPA,Quemú Quemú,Colonia Barón,42119010,0.0,0.0,2.0,550.0,0.0,1.0,0.0,90.0,643.0
1741,LA PAMPA,Quemú Quemú,Miguel Cané,42119030,0.0,0.0,0.0,1.0,105.0,1.0,0.0,0.0,107.0
1742,LA PAMPA,Quemú Quemú,Quemú Quemú,42119040,0.0,0.0,1.0,2.0,113.0,1.0,0.0,143.0,260.0
1743,LA PAMPA,Quemú Quemú,Relmo,42119050,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0
1744,LA PAMPA,Quemú Quemú,Villa Mirasol,42119060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,169.0
1745,LA PAMPA,Rancul,Caleufú,42126010,0.0,350.0,0.0,2.0,0.0,1.0,0.0,0.0,353.0
1746,LA PAMPA,Rancul,La Maruja,42126030,0.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,151.0
1747,LA PAMPA,Rancul,Parera,42126040,0.0,0.0,0.0,455.0,0.0,1.0,0.0,272.0,728.0
1748,LA PAMPA,Rancul,Quetrequén,42126060,0.0,0.0,0.0,1.0,0.0,1.0,0.0,152.0,154.0
1749,LA PAMPA,Rancul,Rancul,42126070,0.0,0.0,0.0,158.0,0.0,2.0,0.0,677.0,837.0
1750,LA PAMPA,Rancul,Pichi Huinca,42126050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1751,LA PAMPA,Realicó,Adolfo Van Praet,42133010,0.0,6.0,0.0,0.0,0.0,1.0,0.0,23.0,30.0
1752,LA PAMPA,Realicó,Alta Italia,42133020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,463.0,464.0
1753,LA PAMPA,Realicó,Damián Maisonave (Est. Simson),42133030,0.0,0.0,0.0,2.0,0.0,0.0,0.0,109.0,111.0
1754,LA PAMPA,Realicó,Embajador Martini,42133040,15.0,0.0,0.0,7.0,0.0,1.0,0.0,531.0,554.0
1755,LA PAMPA,Realicó,Falucho,42133050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,83.0
1756,LA PAMPA,Realicó,Ingeniero Luiggi,42133060,0.0,0.0,0.0,240.0,0.0,2.0,0.0,1.42,1.66
1757,LA PAMPA,Realicó,Ojeda,42133070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
1758,LA PAMPA,Realicó,Realicó,42133080,171.0,0.0,1.0,1.93,0.0,1.0,0.0,1.23,3.34
1759,LA PAMPA,Toay,Toay,42140020,225.0,5.33,0.0,557.0,0.0,1.0,0.0,259.0,6.37
1760,LA PAMPA,Trenel,Arata,42147010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,256.0,258.0
1761,LA PAMPA,Trenel,Metileo,42147020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,61.0
1762,LA PAMPA,Trenel,Trenel,42147030,84.0,652.0,0.0,0.0,0.0,2.0,0.0,274.0,1.01
1763,LA PAMPA,Utracán,Ataliva Roca,42154010,0.0,0.0,0.0,2.0,0.0,1.0,0.0,310.0,313.0
1764,LA PAMPA,Utracán,Chacharramendi,42154020,0.0,0.0,0.0,0.0,0.0,2.0,0.0,85.0,87.0
1765,LA PAMPA,Utracán,Colonia Santa María,42154030,0.0,0.0,1.0,1.0,0.0,0.0,0.0,145.0,147.0
1766,LA PAMPA,Utracán,General Acha,42154040,551.0,2.92,0.0,970.0,0.0,3.0,0.0,333.0,4.77
1767,LA PAMPA,Utracán,Quehué,42154050,0.0,0.0,0.0,1.0,0.0,1.0,0.0,242.0,244.0
1768,LA PAMPA,Utracán,Unanué,42154060,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,57.0
1769,LA PAMPA,Lihuel Calel,Cuchillo Co,42084010,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0
1770,LA RIOJA,Arauco,Aimogasta,46007010,99.0,2.03,0.0,4.0,0.0,1.0,0.0,87.0,2.22
1771,LA RIOJA,Arauco,Estación Mazán,46007040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,15.0
1772,LA RIOJA,Arauco,Villa Mazán,46007050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0
1773,LA RIOJA,Arauco,Machigasta,46007040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
1774,LA RIOJA,Capital,La Rioja,46014010,4.72,35.42,4.0,15.94,6.0,4.0,0.0,1.22,57.32
1775,LA RIOJA,Castro Barros,Anillaco,46021020,0.0,453.0,0.0,1.0,0.0,1.0,0.0,0.0,455.0
1776,LA RIOJA,Castro Barros,Los Molinos,46021050,0.0,49.0,0.0,0.0,0.0,0.0,0.0,4.0,53.0
1777,LA RIOJA,Castro Barros,San Pedro,46021070,0.0,28.0,0.0,0.0,0.0,0.0,0.0,45.0,73.0
1778,LA RIOJA,Castro Barros,Aminga,46021010,0.0,158.0,0.0,1.0,0.0,0.0,0.0,17.0,176.0
1779,LA RIOJA,Castro Barros,Anjullón,46021030,0.0,44.0,0.0,1.0,0.0,0.0,0.0,64.0,109.0
1780,LA RIOJA,Castro Barros,Chuquis,46021040,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
1781,LA RIOJA,Castro Barros,Pinchas,46021060,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0
1782,LA RIOJA,Castro Barros,Santa Vera Cruz,46021080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
1783,LA RIOJA,Chamical,Chamical,46035010,210.0,2.96,0.0,8.0,0.0,1.0,0.0,9.0,3.19
1784,LA RIOJA,Chilecito,Chilecito,46042010,917.0,4.51,0.0,3.34,0.0,0.0,0.0,96.0,8.86
1785,LA RIOJA,Chilecito,Colonia Vichigasta,46042050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1786,LA RIOJA,Chilecito,Los Sarmientos,46042030,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0
1787,LA RIOJA,Chilecito,Nonogasta,46042090,83.0,824.0,0.0,1.0,0.0,1.0,0.0,6.0,915.0
1788,LA RIOJA,Chilecito,San Miguel,46042030,0.0,60.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0
1789,LA RIOJA,Chilecito,San Nicolás,46042100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
1790,LA RIOJA,Chilecito,Vichigasta,46042140,42.0,0.0,0.0,1.0,0.0,2.0,0.0,103.0,148.0
1791,LA RIOJA,Chilecito,Colonia Anguinán,46042020,0.0,161.0,0.0,1.0,0.0,0.0,0.0,69.0,231.0
1792,LA RIOJA,Chilecito,Guanchín,46042060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1793,LA RIOJA,Chilecito,Malligasta,46042070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0
1794,LA RIOJA,Chilecito,Santa Florentina,46042110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
1795,LA RIOJA,Chilecito,Sañogasta,46042120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,219.0
1796,LA RIOJA,Chilecito,Tilimuqui,46042130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
1797,LA RIOJA,Chilecito,La Puntilla,46042030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1798,LA RIOJA,Coronel Felipe Varela,Guandacol,46028020,1.0,379.0,0.0,2.0,0.0,1.0,0.0,0.0,383.0
1799,LA RIOJA,Coronel Felipe Varela,Santa Clara,46028010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0
1800,LA RIOJA,Coronel Felipe Varela,Villa Unión,46028050,0.0,1.12,0.0,3.0,0.0,1.0,0.0,258.0,1.38
1801,LA RIOJA,Coronel Felipe Varela,Aicuña,46028010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0
1802,LA RIOJA,Coronel Felipe Varela,Los Palacios,46028030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0
1803,LA RIOJA,Coronel Felipe Varela,Pagancillo,46028040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,126.0,127.0
1804,LA RIOJA,Famatina,Famatina,46049070,1.0,202.0,0.0,2.0,0.0,0.0,0.0,5.0,210.0
1805,LA RIOJA,Famatina,Angulos,46049020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
1806,LA RIOJA,Famatina,Campanas,46049050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,161.0,162.0
1807,LA RIOJA,Famatina,Chañarmuyo,46049060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0
1808,LA RIOJA,Famatina,La Cuadra,46049080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0
1809,LA RIOJA,Famatina,Pituil,46049090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,153.0
1810,LA RIOJA,Famatina,Santa Cruz,46049110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0
1811,LA RIOJA,General Angel V. Peñaloza,Tama,46056020,8.0,0.0,0.0,1.0,0.0,0.0,0.0,149.0,158.0
1812,LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,46056010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,94.0
1813,LA RIOJA,General Belgrano,Chañar,46063020,8.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,99.0
1814,LA RIOJA,General Belgrano,Loma Blanca,46063030,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1815,LA RIOJA,General Belgrano,Olta,46063040,0.0,1.07,0.0,1.0,0.0,1.0,0.0,6.0,1.08
1816,LA RIOJA,General Belgrano,Castro Barros,46063010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1817,LA RIOJA,General Ocampo,Santa Rita de Catuna,46084050,0.0,299.0,0.0,0.0,0.0,1.0,0.0,0.0,300.0
1818,LA RIOJA,General Ocampo,Ambil,46084010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
1819,LA RIOJA,General Ocampo,Milagro,46084030,0.0,813.0,0.0,1.0,0.0,0.0,0.0,0.0,814.0
1820,LA RIOJA,General San Martín,Ulapes,46091010,0.0,691.0,0.0,2.0,0.0,0.0,0.0,1.0,694.0
1821,LA RIOJA,Independencia,Amaná,46105010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1822,LA RIOJA,Independencia,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1823,LA RIOJA,Independencia,Patquía,46105020,28.0,0.0,0.0,1.0,0.0,0.0,0.0,279.0,308.0
1824,LA RIOJA,Rosario Vera Peñaloza,Chepes,46112010,2.0,2.31,0.0,3.0,0.0,1.0,0.0,373.0,2.69
1825,LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,46112020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0
1826,LA RIOJA,Sanagasta,Villa Sanagasta,46126010,0.0,543.0,0.0,5.0,0.0,1.0,0.0,5.0,554.0
1827,LA RIOJA,San Blas de los Sauces,Los Robles,46119010,0.0,1.0,0.0,3.0,0.0,1.0,0.0,102.0,107.0
1828,LA RIOJA,San Blas de los Sauces,Alpasinche,46119010,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,51.0
1829,LA RIOJA,San Blas de los Sauces,Salicas - San Blas,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0
1830,LA RIOJA,San Blas de los Sauces,Andolucas,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0
1831,LA RIOJA,San Blas de los Sauces,Chaupihuasi,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0
1832,LA RIOJA,San Blas de los Sauces,Cuipan,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
1833,LA RIOJA,San Blas de los Sauces,Las Talas,46119010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0
1834,LA RIOJA,San Blas de los Sauces,San Blas,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0
1835,LA RIOJA,San Blas de los Sauces,Shaqui,46119010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,74.0
1836,LA RIOJA,San Blas de los Sauces,Suriyaco,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1837,LA RIOJA,San Blas de los Sauces,Tuyubil,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1838,LA RIOJA,General Juan F. Quiroga,San Antonio,46070040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0
1839,LA RIOJA,General Juan F. Quiroga,Malanzán,46070010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,347.0,348.0
1840,LA RIOJA,General Juan F. Quiroga,Nácate,46070020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0
1841,LA RIOJA,General Juan F. Quiroga,Portezuelo,46070030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,227.0,228.0
1842,LA RIOJA,General Lamadrid,Villa Castelli,46077010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.0,256.0
1843,LA RIOJA,Vinchina,Jagüé,46098010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1844,LA RIOJA,Vinchina,Villa San José de Vinchina,46098020,0.0,0.0,0.0,2.0,0.0,0.0,0.0,431.0,433.0
1845,MENDOZA,Capital,Mendoza,50007010,6.99,68.82,182.0,35.69,202.0,22.0,0.0,2.04,113.95
1846,MENDOZA,General Alvear,Bowen,50014010,0.0,64.0,1.0,0.0,0.0,0.0,0.0,91.0,156.0
1847,MENDOZA,General Alvear,General Alvear,50014030,782.0,3.81,1.0,2.22,411.0,1.0,0.0,3.41,10.64
1848,MENDOZA,General Alvear,Carmensa,50014020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0
1849,MENDOZA,Godoy Cruz,Godoy Cruz,50021010,4.26,23.0,90.0,32.55,100.0,2.0,0.0,1.01,38.04
1850,MENDOZA,Godoy Cruz,Gobernador Benegas,50021010,0.0,0.0,0.0,519.0,0.0,0.0,0.0,0.0,519.0
1851,MENDOZA,Godoy Cruz,Las Tortugas,50021010,0.0,0.0,0.0,719.0,0.0,0.0,0.0,0.0,719.0
1852,MENDOZA,Godoy Cruz,San Francisco Del Monte,50021010,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,258.0
1853,MENDOZA,Godoy Cruz,Villa Hipodromo,50021010,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0
1854,MENDOZA,Guaymallén,Bermejo,50028030,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,134.0
